cik,fiscal_year_end,industry_name,sector_name,lat,lng,Issuer Name,Issuer Ticker,Firm ID,Firm Name,Firm Issuing State,Firm Issuing City,Engagement Partner ID,Engagement Partner Name,filing_date,business_state
855683,1231,"Orthopedic, prosthetic & surgical appliances & supplies",Instruments and related products,40.7713493,-74.3571894,"Milestone Scientific, Inc.",MLSS; 3MLSSW,711,Friedman LLP,New Jersey,East Hanover,71100084,Robert Fiorentino,4/9/2019,NJ
1398987,1231,Real estate agents & managers (for others),Real estate,40.7714516,-74.4227927,REALOGY HOLDINGS CORP.,H.4; RLGY,238,PricewaterhouseCoopers LLP,New Jersey,Florham Park,23800273,Jonathan Gralnick,3/12/2020,NJ
1563536,1231,Wholesale-misc durable goods,Wholesale trade--durable goods,40.7715601,-73.9810681,E-Qure Corp.,NA,2738,"M&K CPAS, PLLC",Texas,Houston,273800003,Daniel Lafley,4/18/2019,NY
1076682,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,40.7721445,-112.0069299,"POLARITYTE, INC.",PTE,274,EisnerAmper LLP,New Jersey,Iselin,27448713,Richard Cleaveland,3/17/2020,UT
1023298,1231,Services-allied to motion picture production,Motion pictures,40.7724058,-73.9797157,APLHA-EN CORPORATION,ALPE; 3226B,274,EisnerAmper LLP,New Jersey,Iselin,27448713,Richard Cleaveland,5/16/2019,NY
840715,1231,Telephone & telegraph apparatus,Electrical and electronic equipment,40.773263300000004,-112.0171766,CLEARONE INC.,CLRO,270,Tanner LLC,Utah,Salt Lake City,27001063,Reed Chase,4/22/2019,UT
924805,331,"Security brokers, dealers & flotation companies","Security, commodity brokers, and services",40.7747071,-111.9279785,Freedom Holding Corp.,FRHC,374,"WSRP, LLC",Utah,Salt Lake City,37400301,Scott Reams,7/8/2019,UT
1514743,630,"Savings institution, federally chartered",Depository institutions,40.7749126,-87.732383,"IF Bancorp, Inc.",IROQ,686,"BKD, LLP",Illinois,Decatur,68641031,Robert Swartz,9/16/2019,IL
75340,1231,Metalworkg machinery & equipment,Industrial machinery and equipment,40.7752145,-73.4197939,"P&F Industries, Inc.",PFIN; PFINB,596,CohnReznick LLP,New York,Jericho,59600015,Cindy McLoughlin,4/4/2019,NY
889348,1231,"Aircraft parts & auxiliary equipment, nec",Transportation equipment,40.7756081,-73.2930527,"CPI Aerostructures, Inc.",CVU,596,CohnReznick LLP,New York,Jericho,59600018,Michael Monahan,4/4/2019,NY
87802,630,Laboratory analytical instruments,Instruments and related products,40.7761438,-73.1026881,"Scientific Industries, Inc.",SCND,103,"Nussbaum Berg Klein & Wolpow, CPA's LLP",New York,Melville,10300001,Michael Corkery,10/21/2019,NY
225648,1231,Cogeneration services & small power producers,"Electric, gas, and sanitary services",40.7764338,-74.4713381,Covanta Holding Corporation,CVA,42,Ernst & Young LLP,New Jersey,Iselin,4201932,Anthony Masherelli,3/6/2020,NJ
1003078,829,Wholesale-industrial machinery & equipment,Wholesale trade--durable goods,40.7770931,-73.4112069,"MSC Industrial Direct Co., Inc.",MSM; 9339B,42,Ernst & Young LLP,New York,Jericho,4201914,Carey Savio,11/8/2019,NY
1598428,1231,"Steel works, blast furnaces & rolling mills (coke ovens)",Primary metal industries,40.7783476,-81.3956564,TIMKENSTEEL CORPORATION,TMST,42,Ernst & Young LLP,Ohio,Cleveland,4200489,Paul Chevalier,3/16/2020,OH
6494,1231,Radio & tv broadcasting & communications equipment,Electrical and electronic equipment,40.7792281,-73.0969207,ANDREA ELECTRONICS CORP,ANDR,688,Marcum LLP,New York,Melville,68800137,Richard Cooke,4/2/2019,NY
1518461,1231,"Communications equipment, nec",Electrical and electronic equipment,40.7792281,-73.0969207,"AmpliTech Group, Inc.",NA,3627,"Sadler, Gibb & Associates, LLC",Utah,Salt Lake City,362700004,Mark Sperry,4/22/2019,NY
1784851,1231,Blank checks,Holding and other investment offices,40.7805106,-73.9565333,Galileo Acquisition Corp.,GLEO.U; GLEO.WT; GLEO,100,"WithumSmith+Brown, PC",New York,New York,10000350,Mark Deters,11/4/2019,NY
23197,731,Radio & tv broadcasting & communications equipment,Electrical and electronic equipment,40.7814623,-73.4384947,COMTECH TELECOMMUNICATIONS CORP /DE/,CMTL,34,Deloitte &  Touche LLP,New York,Jericho,3411043,John Sarno,10/21/2019,NY
1644825,1231,"Computer peripheral equipment, nec",Industrial machinery and equipment,40.7814623,-73.4384947,"Digital Donations, Inc.",NA,318,"L J Soldinger Associates, LLC",Illinois,Deer Park,31800004,Jeffrey Levin,6/25/2019,NY
910739,1231,Life insurance,Insurance carriers,40.781934,-96.6025385,LINCOLN BENEFIT LIFE CO,NA,34,Deloitte &  Touche LLP,Illinois,Chicago,3411307,Michael Pipala,4/8/2019,NE
1279704,1231,Pharmaceutical preparations,Chemicals and allied products,40.7824143,-74.4260905,"Cellectar Biosciences, Inc.",CLRB; CLRBW; CLRBZ,23,"Baker Tilly Virchow Krause, LLP",Wisconsin,Madison,2300010,Wayne Ehlert,3/18/2020,NJ
1677703,1231,"Services-business services, nec",Business services,40.7824143,-74.4260905,CONDUENT Inc,CNDT,238,PricewaterhouseCoopers LLP,New Jersey,Florham Park,23800004,Pierre-Alain Sur,3/18/2020,NJ
76267,301,"Aircraft parts & auxiliary equipment, nec",Transportation equipment,40.7839294,-73.4435264,Park Electrochemical Corp.,PKE,596,CohnReznick LLP,New York,Jericho,59600018,Michael Monahan,6/6/2019,NY
1419951,1231,Services-computer processing & data preparation,Business services,40.7839294,-73.4435264,Data Storage Corporation,DTST,89,"Rosenberg Rich Baker Berman, P.A.",New Jersey,Somerset,8911115,Robert Quick,4/13/2019,NY
1052752,1231,Real estate,Real estate,40.7851146,-73.5493823,GETTY REALTY CORP /MD/,GTY; GTY.T,238,PricewaterhouseCoopers LLP,New York,New York,23800825,William Staffieri,3/17/2020,NY
712770,1231,Real estate investment trusts,Holding and other investment offices,40.7857318,-73.7306388,"One Liberty Properties, Inc.",OLP,42,Ernst & Young LLP,New York,New York,4200200,Thomas Beversluis,3/25/2020,NY
1080340,1231,Real estate investment trusts,Holding and other investment offices,40.7857318,-73.7306388,"Manhattan Bridge Capital, Inc.",LOAN,694,"Hoberman & Lesser, CPA's, LLP",New York,New York,69413579,Steven Lesser,4/24/2019,NY
1664740,1231,Real estate investment trusts,Holding and other investment offices,40.7857318,-73.7306388,MBC Funding II Corp.,NA,694,"Hoberman & Lesser, CPA's, LLP",New York,New York,69413579,Steven Lesser,4/24/2019,NY
1040896,1231,Services-prepackaged software,Business services,40.7858354,-73.5547791,INTELLICHECK INC.,IDN,274,EisnerAmper LLP,New Jersey,Iselin,27435386,Eric Diamond,5/16/2019,NY
1531031,1231,"Commercial banks, nec",Depository institutions,40.7858354,-73.5547791,"Esquire Financial Holdings, Inc.",ESQ,173,Crowe LLP,New York,New York,17304271,Ashish Ahlowalia,3/13/2020,NY
1166388,131,Services-computer integrated systems design,Business services,40.7869402,-73.4147982,VERINT SYSTEMS INC,VRNT,34,Deloitte &  Touche LLP,New York,New York,3410951,Lynda Hullstrung,4/25/2019,NY
1541884,1231,Surgical & medical instruments & apparatus,Instruments and related products,40.7870998,-111.9013636,"Prolung, Inc.",LUNG.1,206,"MaloneBailey, LLP",Texas,Houston,20600002,Steven Vertucci,4/29/2019,UT
1611647,1231,Grain mill products,Food and kindred products,40.7874309,-74.0433644,"Freshpet, Inc.",FRPT,185,KPMG LLP,New Jersey,Short Hills,18500515,Margaret Gonzales,3/11/2020,NJ
798081,131,"Orthopedic, prosthetic & surgical appliances & supplies",Instruments and related products,40.7874418,-73.1190093,"Lakeland Industries, Inc.",LAKE,711,Friedman LLP,New York,New York,71100320,Ronald Frimmer,4/25/2019,NY
1041859,201,Retail-family clothing stores,Apparel and accessory stores,40.7878337,-74.0449298,The Children's Place Inc.,PLCE,42,Ernst & Young LLP,New Jersey,Iselin,4200352,Rebecca Burke,3/30/2020,NJ
1022079,1231,Services-medical laboratories,Health services,40.7878337,-74.0449298,QUEST DIAGNOSTICS INC,DGX,238,PricewaterhouseCoopers LLP,New Jersey,Florham Park,23800068,Laura Robinette,3/10/2020,NJ
1360530,1229,Retail-food stores,Food stores,40.7894156,-74.0461832,"Vitamin Shoppe, Inc.",VSI,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411491,John Brulato,3/22/2019,NJ
839087,1231,Electromedical & electrotherapeutic apparatus,Instruments and related products,40.790848,-73.4623082,VASO Corp,VASO,688,Marcum LLP,New York,Melville,68800134,James Aspromonti,4/22/2019,NY
103145,1231,"Special industry machinery, nec",Industrial machinery and equipment,40.7924684,-73.4691565,Veeco Instruments Inc.,VECO,185,KPMG LLP,New York,Melville,18500517,Hugh Blisard,3/24/2020,NY
1286613,1231,Services-educational services,Educational services,40.795198,-74.259229,LINCOLN EDUCATIONAL SERVICES CORP,LINC,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3410802,Mark Sodano,4/16/2019,NJ
84246,1231,"Fire, marine & casualty insurance",Insurance carriers,40.7974496,-89.6114058,RLI Corp.,RLI,185,KPMG LLP,Illinois,Chicago,18500086,Lindsay Hammerer,3/17/2020,IL
1422892,630,Arrangement of transportation of freight & cargo,Transportation services,40.7977624,-73.665164,"Sino-Global Shipping America, Ltd.",SINO,711,Friedman LLP,New York,New York,71100219,Eddie Wong,10/1/2019,NY
1461993,1231,Pharmaceutical preparations,Chemicals and allied products,40.8016466,-74.4586077,"MELINTA THERAPEUTICS, INC. /NEW/",MLNTQ,34,Deloitte &  Touche LLP,Illinois,Chicago,3410547,Claudine Hollack,3/23/2019,NJ
1790665,1231,Blank checks,Holding and other investment offices,40.802529,-73.4799836,Greenrose Acquisition Corp.,GNRSU,688,Marcum LLP,New York,New York,68800157,Janet Levy,2/28/2020,NY
895464,228,Electromedical & electrotherapeutic apparatus,Instruments and related products,40.8057663,-73.5183674,MAGNA LAB INC.,MAGAA; 9750B,587,RBSM LLP,New York,NEW YORK,58700003,MANNY TZAGARAKIS,6/12/2019,NY
820081,1231,Pharmaceutical preparations,Chemicals and allied products,40.806179,-74.0777587,Cambrex Corporation,CBM; 7000B,243,"BDO USA, LLP",New Jersey,Woodbridge,24310925,Thomas McLoughlin,3/11/2019,NJ
1314223,1231,Services-prepackaged software,Business services,40.8062421,-74.0793963,"Amber Road, Inc.",AMBR,185,KPMG LLP,Pennsylvania,Philadelphia,18500753,Jennifer Strong,3/25/2019,NJ
1016178,331,"Savings institution, federally chartered",Depository institutions,40.807649,-73.9448044,"CARVER BANCORP, INC.",CARV,243,"BDO USA, LLP",New York,New York,24311134,Imran Makda,7/10/2019,NY
42682,1231,Pumps & pumping equipment,Industrial machinery and equipment,40.8079085,-82.50389,"Gorman-Rupp Company, The",GRC,42,Ernst & Young LLP,Ohio,Cleveland,4201817,Joseph Lukac,3/17/2020,OH
793524,1231,Patent owners & lessors,Holding and other investment offices,40.8085623,-73.4826623,Research Frontiers Incorporated,REFR,596,CohnReznick LLP,New York,Jericho,59600018,Michael Monahan,3/18/2020,NY
945114,1231,Wholesale-industrial machinery & equipment,Wholesale trade--durable goods,40.8089307,-73.6613387,Systemax Inc.,SYX,42,Ernst & Young LLP,New York,New York,4201188,Cedric Halvorson,3/18/2020,NY
310056,930,"Communications equipment, nec",Electrical and electronic equipment,40.811419,-73.212822,"Vicon Industries, Inc.",VCON,2388,"Wei, Wei & Co., LLP",New York,Flushing,238800003,Donald Damore,1/16/2019,NY
2034,630,"Wholesale-drugs, proprietaries & druggists' sundries",Wholesale trade--nondurable goods,40.812681,-73.6636464,Aceto Corporation,ACETQ,243,"BDO USA, LLP",New York,Melville,24311138,Luis Torres,5/6/2019,NY
1092662,1231,Pharmaceutical preparations,Chemicals and allied products,40.8127301,-73.2568168,"Chembio Diagnostics, Inc.",CEMI,243,"BDO USA, LLP",New York,Melville,24311753,Joseph Scheriff,3/16/2020,NY
355379,1231,Life insurance,Insurance carriers,40.8129087,-96.6089811,Midwest Holding Inc.,MDWT,49,RSM US LLP,Nebraska,Omaha,4998632,Andrew Rouse,5/2/2019,NE
1258602,1231,Personal credit institutions,Nondepository credit institutions,40.8132816,-96.7028722,"Nelnet, Inc.",NNI; 1908B,185,KPMG LLP,Nebraska,Lincoln,18500634,Shaun Stoker,3/23/2020,NE
1402479,1231,Pharmaceutical preparations,Chemicals and allied products,40.8142557,-74.4604395,"MYOS RENS Technology, Inc.",MYOS,100,"WithumSmith+Brown, PC",New Jersey,East Brunswick,10000100,Taryn Bostjancic,3/27/2020,NJ
1756574,1031,Electromedical & electrotherapeutic apparatus,Instruments and related products,40.8145952,-73.1917898,"New World Technologies, Inc",NA,5041,B F Borgers CPA PC,Colorado,Lakewood,504100001,Ben Borgers,3/27/2020,NY
807707,229,"Wholesale-electronic parts & equipment, nec",Wholesale trade--durable goods,40.815504,-73.2480623,VOXX International Corporation,VOXX; 4894B,248,Grant Thornton LLP,New York,Melville,24800107,Kevin Kelly,6/13/2019,NY
70487,1231,Services-commercial physical & biological research,Engineering and management services,40.8155069,-96.70304,National Research Corporation,NRCIB; NRC,185,KPMG LLP,Nebraska,Lincoln,18500709,Larry Ward,4/2/2019,NE
8670,630,Services-computer processing & data preparation,Business services,40.8155608,-74.3102568,AUTOMATIC DATA PROCESSING INC,ADP,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3410634,Karen Valerie,9/12/2019,NJ
101295,1231,"Perfumes, cosmetics & other toilet preparations",Chemicals and allied products,40.8169001,-73.2480094,"United-Guardian, Inc.",UG,50,Raich Ende Malter & Co. LLP,New York,Melville,5000004,Elaine Fazzari,4/17/2019,NY
1349929,1231,Services-medical laboratories,Health services,40.8171515,-74.1015139,"Cancer Genetics, Inc.",CGIX,49,RSM US LLP,New York,New York,4969143,Bruce Bernstein,4/17/2019,NJ
839759,1231,Life insurance,Insurance carriers,40.8184062,-73.2025334,ALLSTATE LIFE INSURANCE CO OF NEW YORK,9626A,34,Deloitte &  Touche LLP,Illinois,Chicago,3411307,Michael Pipala,4/9/2019,NY
98338,531,Services-computer programming services,Business services,40.8186112,-73.2661847,"TSR, Inc.",TSRI,596,CohnReznick LLP,New York,Jericho,59600018,Michael Monahan,9/23/2019,NY
1005210,926,Retail-miscellaneous retail,Miscellaneous retail,40.8189257,-74.3998591,SUBURBAN PROPANE PARTNERS LP,SPH,238,PricewaterhouseCoopers LLP,New Jersey,Florham Park,23800432,Michael Deseno,12/10/2019,NJ
1016708,1231,Surgical & medical instruments & apparatus,Instruments and related products,40.8195822,-74.3046712,"RENOVACARE, INC.",RCAR,688,Marcum LLP,New York,Melville,68800136,Mahijit Singh,4/18/2019,NJ
1520358,131,Sausages & other prepared meat products,Food and kindred products,40.8199983,-74.0932545,"MamaMancini's Holdings, Inc.",MMMB,89,"Rosenberg Rich Baker Berman, P.A.",New Jersey,Somerset,8911111,Daniel Brown,5/22/2019,NJ
96885,331,Electronic components & accessories,Electrical and electronic equipment,40.820741,-74.0945659,TEL-INSTRUMENT ELECTRONICS CORP.,TIKK,243,"BDO USA, LLP",New Jersey,Woodbridge,24311840,Marie Burzo,7/2/2019,NJ
722830,1231,In vitro & in vivo diagnostic substances,Chemicals and allied products,40.8238847,-74.4765583,"Immunomedics, Inc.",IMMU,185,KPMG LLP,New York,New York,18500655,Brendan Dunn,3/11/2020,NJ
761648,1231,Real estate investment trusts,Holding and other investment offices,40.8276349,-73.6863169,"Cedar Realty Trust, Inc.",CDR; CDR.PA; CDR.PB; CDR.PC,42,Ernst & Young LLP,New York,New York,4203790,Jeremy Feldman,2/24/2020,NY
1236275,1231,"Services-business services, nec",Business services,40.8326705,-74.3350108,"SilverSun Technologies, Inc.",SSNT,711,Friedman LLP,New Jersey,Marlton,71100855,Justin Van Fleet,3/29/2019,NJ
740663,1231,National commercial banks,Depository institutions,40.8331468,-73.629291,The First of Long Island Corporation,FLIC,173,Crowe LLP,New York,New York,17301408,Wendy Cama,3/11/2020,NY
1703489,1231,"Savings institution, federally chartered",Depository institutions,40.8339748,-73.8506819,PDL Community Bancorp,PDLB,339,Mazars USA LLP,New York,New York,33900079,Charles Abraham,3/26/2020,NY
1415332,1231,"Communications services, nec",Communications,40.8363138,-115.757768,Lithium Corp,LTUM,2738,"M&K CPAS, PLLC",Texas,Houston,273800001,Casey Kinchen,3/23/2020,NV
878828,1231,Instruments for meas & testing of electricity & elec signals,Instruments and related products,40.8431847,-74.428924,"Wireless Telecom Group, Inc.",WTT,127,"PKF O'Connor Davies, LLP",New York,New York,12700006,John Haslbauer,4/5/2019,NJ
1722684,1231,Hotels & motels,"Hotels, rooming houses, camps, and other lodging places",40.84593,-74.4387317,"WYNDHAM HOTELS & RESORTS, INC.",WH,34,Deloitte &  Touche LLP,New York,New York,3410601,John Zamora,2/27/2020,NJ
1720246,NA,NA,NA,40.8464643,-74.4494489,Torrance Valley Pipeline Co LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3410678,Scott Bub,3/26/2019,NJ
1534504,1231,Petroleum refining,Petroleum and coal products,40.8464643,-74.4494489,PBF Energy Inc.,PBF,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3410678,Scott Bub,3/7/2020,NJ
1278027,1228,Food and kindred products,Food and kindred products,40.8464667,-74.4635719,"B&G Foods, Inc.",BGS; BGF.2; 1736B,185,KPMG LLP,New Jersey,Short Hills,18500045,Allan Colaco,3/17/2020,NJ
903651,1231,Services-computer processing & data preparation,Business services,40.8468086,-74.012936,Innodata Inc.,INOD,596,CohnReznick LLP,New Jersey,Roseland,59600024,Mark Spelker,3/18/2020,NJ
91419,430,"Canned, fruits, veg, preserves, jams & jellies",Food and kindred products,40.8470663,-81.7621164,THE J. M. SMUCKER COMPANY,SJM; SJM.B,42,Ernst & Young LLP,Ohio,Akron,4201442,Joshua Jenkins,7/1/2019,OH
1555280,1231,Pharmaceutical preparations,Chemicals and allied products,40.8470715,-74.4447772,Zoetis Inc.,ZTS; ZTS.WI,185,KPMG LLP,New Jersey,Short Hills,18500438,Michael Shannon,3/19/2020,NJ
1582568,1231,Pipe lines (no natural gas),"Pipelines, except natural gas",40.84716,-74.455054,PBF Logistics LP,PBFX; 7143B,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3410678,Scott Bub,3/7/2020,NJ
1645026,NA,Petroleum refining,Petroleum and coal products,40.84716,-74.455054,PBF Energy Co LLC,NA,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3410678,Scott Bub,3/7/2020,NJ
1089598,1231,Blank checks,Holding and other investment offices,40.8474651,-74.217827,Baynon International Corp.,NA,361,"Rotenberg Meril Solomon Bertiger & Guttilla, P.C.",New Jersey,Saddle Brook,36100002,Lawrence Meril,4/2/2019,NJ
1396814,1231,Pharmaceutical preparations,Chemicals and allied products,40.8475172,-74.4546603,"Pacira BioSciences, Inc.",PCRX,185,KPMG LLP,New Jersey,Short Hills,18500440,Thomas Serluco,3/18/2020,NJ
1113481,1231,Pharmaceutical preparations,Chemicals and allied products,40.8477082,-74.4471587,"Medicines Company, The",MDCO,42,Ernst & Young LLP,New Jersey,Iselin,4201499,Michael Kacsmar,3/17/2019,NJ
105418,1228,Retail-grocery stores,Food stores,40.8480186,-76.8018264,"Weis Markets, Inc.",WMK,49,RSM US LLP,Pennsylvania,Philadelphia,4994571,Albert Deluca,3/17/2020,PA
721447,1130,"Perfumes, cosmetics & other toilet preparations",Chemicals and allied products,40.848298,-74.0125687,"CCA Indsttries, Inc.",CAWW; 6470B,596,CohnReznick LLP,New York,Jericho,59600018,Michael Monahan,3/21/2019,NJ
723612,1231,Services-auto rental & leasing (no drivers),"Automotive repair, services, and parking",40.8486504,-74.4506392,"AVIS BUDGET GROUP, INC.",CAR,34,Deloitte &  Touche LLP,New York,New York,3410824,Eileen Crowley,3/17/2020,NJ
1390312,1231,State commercial banks,Depository institutions,40.8510779,-73.9703994,"Bancorp of New Jersey, Inc.",BKJ,23,"Baker Tilly Virchow Krause, LLP",New Jersey,Iselin,2300039,Kevin Schalk,3/28/2019,NJ
1357671,1231,Services-allied to motion picture production,Motion pictures,40.8536955,-73.9707896,"Jerrick Media Holdings, Inc.",JMDA,89,"Rosenberg Rich Baker Berman, P.A.",New Jersey,Somerset,8911111,Daniel Brown,4/13/2019,NJ
1449792,1231,"Power, distribution & specialty transformers",Electrical and electronic equipment,40.8563346,-73.9736364,"Pioneer Power Solutions, Inc.",PPSI,243,"BDO USA, LLP",New York,New York,24311752,Russell Diller,7/25/2019,NJ
1414382,731,Misc industrial & commercial machinery & equipment,Industrial machinery and equipment,40.8570652,-81.4475223,"CONCRETE LEVELING SYSTEMS, INC.",NA,3289,"Accell Audit & Compliance, P.A.",Florida,Tampa,328900001,Christopher Hiestand,10/30/2019,OH
1673985,1231,"Plastic materials, synth resins & nonvulcan elastomers",Chemicals and allied products,40.861113,-74.406611,AdvanSix Inc.,ASIX,238,PricewaterhouseCoopers LLP,New Jersey,Florham Park,23800356,Alison McNerney,3/11/2020,NJ
1704795,930,Aircraft,Transportation equipment,40.8649951,-74.3460673,"Bantek, Inc.",BANT,106,"Salberg & Company, P.A.",Florida,Boca Raton,10600001,Scott Salberg,2/17/2020,NJ
1054102,1231,Surgical & medical instruments & apparatus,Instruments and related products,40.870144,-74.4482425,"Interpace Diagnostics Group, Inc.",IDXG,243,"BDO USA, LLP",New Jersey,Woodbridge,24311173,John Tucci,3/25/2019,NJ
19446,731,Surgical & medical instruments & apparatus,Instruments and related products,40.8712608,-74.1949293,CANTEL MEDICAL CORP,CMD,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3411437,Kyle Sell,10/11/2019,NJ
1617242,630,"Savings institution, federally chartered",Depository institutions,40.8714891,-74.2779939,Kearny Financial Corp.,KRNY,173,Crowe LLP,New Jersey,Livingston,17303735,William Hoving,9/3/2019,NJ
1001258,930,Short-term business credit institutions,Nondepository credit institutions,40.871525,-73.9555357,"ASTA FUNDING, INC.",ASFI,274,EisnerAmper LLP,New Jersey,Iselin,27443116,Mark Sabates,1/7/2020,NJ
712771,1231,State commercial banks,Depository institutions,40.8725328,-73.9529275,"ConnectOne Bancorp, Inc.",CNOB,173,Crowe LLP,New York,New York,17302885,Brian Hecker,3/5/2020,NJ
1069899,630,Pharmaceutical preparations,Chemicals and allied products,40.872814,-74.005149,PHIBRO ANIMAL HEALTH CORP,PAHC; 7106B,238,PricewaterhouseCoopers LLP,New Jersey,Florham Park,23800242,Frank Midolo,9/24/2019,NJ
1058290,1231,Services-computer programming services,Business services,40.8732679,-74.0060059,COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH; 3569B; 3568B,238,PricewaterhouseCoopers LLP,New York,New York,23800257,Mila Petrova,3/5/2020,NJ
32621,331,Household audio & video equipment,Electrical and electronic equipment,40.8745868,-74.4260905,Emerson Radio Corporation,MSN,717,"MSPC, Certified Public Accountants and Advisors, A Professional Corporation",New York,New York,71734003,Richard Montalbano,7/30/2019,NJ
1412659,930,Surgical & medical instruments & apparatus,Instruments and related products,40.8759378,-74.2046797,"Regenicin, Inc.",NA,361,"Rotenberg Meril Solomon Bertiger & Guttilla, P.C.",New Jersey,Saddle Brook,36100002,Lawrence Meril,1/14/2020,NJ
1574910,1231,Services-miscellaneous amusement & recreation,Amusement and recreational services,40.8816403,-85.1668856,Success Entertainment Group International Inc.,SEGN,3061,"Yichien Yeh, CPA",New York,Oakland Gardens,306100001,Yichien Yeh,4/29/2019,IN
1431074,1231,"Jewelry, silverware & plated ware",Miscellaneous manufacturing industries,40.8836473,-74.2745099,"BERGIO INTERNATIONAL, INC.",BRGO,6168,"Tama, Budaj & Raab, P.C.",Michigan,Farmington Hills,616800002,Jeffrey Budaj,8/21/2019,NJ
1787414,1231,"Savings institutions, not federally chartered",Depository institutions,40.8844305,-74.0067156,Bogota Financial Corp.,BSBK,173,Crowe LLP,New Jersey,Livingston,17304138,Tal Scheer,10/16/2019,NJ
1760026,NA,"Retail-retail stores, nec",Miscellaneous retail,40.8854685,-73.9104029,"Meso Numismatics, Inc.",MSSV,2738,"M&K CPAS, PLLC",Texas,Houston,273800003,Daniel Lafley,4/18/2019,NY
827876,930,Cogeneration services & small power producers,"Electric, gas, and sanitary services",40.8900838,-111.88023630000001,"CleanSpark, Inc.",CLSK,206,"MaloneBailey, LLP",Texas,Houston,20600006,Leah Gonzales,1/7/2020,UT
1514183,1231,Apparel & other finishd prods of fabrics & similar matl,Apparel and other textile products,40.8915333,-74.0042596,"Point Capital, Inc.",UCUT,106,"Salberg & Company, P.A.",Florida,Boca Raton,10600001,Scott Salberg,4/18/2019,NJ
36840,1031,Real estate investment trusts,Holding and other investment offices,40.8944824,-74.0400186,FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY,FREVS,274,EisnerAmper LLP,New York,New York,27453043,Aaron Kaiser,2/5/2020,NJ
1589061,1231,Opeators of nonresidential buildings,Real estate,40.8957178,-73.1463313,"Gyrodyne, LLC",GYRO,23,"Baker Tilly Virchow Krause, LLP",New York,Melville,2300045,Andrew Vuono,4/4/2019,NY
1304492,331,Telephone communications (no radiotelephone),Communications,40.9020415,-74.1888577,"pdvWireless, Inc.",ATEX,248,Grant Thornton LLP,New York,New York,24800083,Lawrence Griff,6/24/2019,NJ
98362,1231,Ball & roller bearings,Industrial machinery and equipment,40.9058618,-81.4330213,The Timken Company,TKR,42,Ernst & Young LLP,Ohio,Cleveland,4201765,Tracy Lindberg,3/3/2020,OH
28823,1231,Calculating & accounting machines (no electronic computers),Industrial machinery and equipment,40.9079494,-81.421885,"Diebold Nixdorf, Incorporated",DBD,185,KPMG LLP,Ohio,Cleveland,18500600,Ann Zavarella,3/30/2020,OH
1041024,1231,Electromedical & electrotherapeutic apparatus,Instruments and related products,40.9090561,-74.0336329,"Rockwell Medical, Inc.",RMTI,688,Marcum LLP,Illinois,Chicago,68800101,Praneel Prasad,3/20/2020,NJ
744452,930,Services-miscellaneous business services,Business services,40.9123988,-73.1141078,APPLIED DNA SCIENCES INC,APDN; APDNW,688,Marcum LLP,New York,Melville,68800134,James Aspromonti,12/19/2019,NY
1725516,1130,Services-advertising,Business services,40.9136162,-74.0805894,Nestbuilder.com Corp,NA,5036,Assurance Dimensions,Florida,Coconut Creek,503600001,Matthew McNamara,2/6/2020,NJ
3499,1231,Real estate investment trusts,Holding and other investment offices,40.9151949,-74.0547059,ALEXANDERS INC,ALX,34,Deloitte &  Touche LLP,New Jersey,Parsippany,3410729,Richard Paul,2/28/2020,NJ
1040765,1231,Real estate investment trusts,Holding and other investment offices,40.9151949,-74.0547059,VORNADO REALTY LP,NA,34,Deloitte &  Touche LLP,New York,New York,3410852,Kevin Richards,3/12/2020,NJ
1611547,1231,Real estate,Real estate,40.9151949,-74.0547059,Urban Edge Properties,UE,34,Deloitte &  Touche LLP,New York,New York,3411650,Brian Meberg,3/10/2020,NJ
1681169,1231,Real estate,Real estate,40.9151949,-74.0547059,Urban Edge Properties LP,NA,34,Deloitte &  Touche LLP,New York,New York,3411650,Brian Meberg,3/10/2020,NJ
1361983,1231,"Communications services, nec",Communications,40.9192969,-74.0881116,ORBCOMM Inc.,ORBC,248,Grant Thornton LLP,New York,New York,24800075,Alon Gev,3/26/2020,NJ
27093,430,Metal mining,Metal mining,40.9237645,-115.6794268,U. S. Gold Corp.,USAU,2258,"KBL, LLP",New York,New York,225890002,Sanjay Singla,8/1/2019,NV
1731289,1231,Blank checks,Holding and other investment offices,40.9248475,-73.7343166,VectoIQ Acquisition Corp.,VTIQU; VTIQW; VTIQ,49,RSM US LLP,New York,New York,4926600,Patrick Gillespie,3/17/2020,NY
1087456,1231,National commercial banks,Depository institutions,40.9253814,-84.0588241,"United Bancshares, Inc.",UBOH,655,CliftonLarsonAllen LLP,Ohio,Toledo,65504113,Kevin Rohrs,3/18/2020,OH
